x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.99999,0.9980099161566381,0.9962350506681782,0.0,0.0025775775775775775,0.1,0.2,0.6,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998010898627574,0.9968496355177173,0.0,0.0015515515515515516,0.1,0.2,0.6,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980111025797269,0.9966870833191438,0.0,0.0018268268268268268,0.1,0.2,0.6,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980111855804569,0.9970756282101407,0.0,0.0011011011011011012,0.1,0.2,0.6,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980121383572578,0.9969388738767816,0.0,0.0013513513513513514,0.1,0.2,0.6,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4787125343536416,0.0002610010192710615,-0.5034843943054973,-0.5035417705027094,0.9598098098098098,0.1,0.2,0.7000000000000001,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980145285768464,0.9703126422989284,0.0,0.05432932932932933,0.1,0.2,0.7000000000000001,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980088819352235,0.9931992936696833,0.0,0.008758758758758759,0.1,0.2,0.7000000000000001,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998009152821701,0.9935768772168391,0.0,0.007732732732732733,0.1,0.2,0.7000000000000001,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980142032463398,0.995525679622418,0.0,0.003878878878878879,0.1,0.2,0.7000000000000001,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980091210681493,0.9959083002620138,0.0,0.0032032032032032033,0.1,0.2,0.7000000000000001,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998008746957814,0.9965847039485854,0.0,0.0019019019019019018,0.1,0.2,0.7000000000000001,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
